\PL_NAME = WASP-18 b
\SPEC_TYPE = Emission
\INSTRUMENT = Near Infrared Imager and Slitless Spectrograph (NIRISS)
\FACILITY = NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission
\NOTE = NAMELESS pipeline
\REFERENCE = Coulombe et al. 2023
\
\
|CENTRALWAVELNG|BANDWIDTH|ESPECLIPDEP|ESPECLIPDEPERR1|ESPECLIPDEPERR2|ESPECLIPDEPLIM|ESPBRITEMP|ESPBRITEMPERR1|ESPBRITEMPERR2|ESPBRITEMPLIM|OBS_DATE|
|        double|   double|     double|         double|         double|          char|    double|        double|        double|         long|    char|
|       microns|  microns|          %|               |               |              |         K|              |              |             |    days|
|          null|     null|       null|           null|           null|          null|      null|          null|          null|         null|    null|
        1.90596   0.00492     0.15368         0.01335        -0.01335           null       null           null           null             0     null 
        1.91088   0.00492     0.16067         0.01318        -0.01318           null       null           null           null             0     null 
        1.91580   0.00492     0.17498         0.01166        -0.01166           null       null           null           null             0     null 
        1.92071   0.00492     0.20178         0.01244        -0.01244           null       null           null           null             0     null 
        1.92563   0.00492     0.15098         0.01383        -0.01383           null       null           null           null             0     null 
        1.93055   0.00492     0.18237         0.01433        -0.01433           null       null           null           null             0     null 
        1.93547   0.00492     0.17614         0.01417        -0.01417           null       null           null           null             0     null 
        1.94038   0.00492     0.18163         0.01515        -0.01515           null       null           null           null             0     null 
        1.94530   0.00492     0.19934         0.01406        -0.01406           null       null           null           null             0     null 
        1.95022   0.00492     0.17282         0.01470        -0.01470           null       null           null           null             0     null 
        1.95513   0.00492     0.17669         0.01357        -0.01357           null       null           null           null             0     null 
        1.95956   0.00393     0.18165         0.01710        -0.01710           null       null           null           null             0     null 
        1.96399   0.00492     0.18478         0.01398        -0.01398           null       null           null           null             0     null 
        1.96890   0.00492     0.19821         0.01431        -0.01431           null       null           null           null             0     null 
        1.97382   0.00492     0.15649         0.01502        -0.01502           null       null           null           null             0     null 
        1.97874   0.00492     0.20873         0.01297        -0.01297           null       null           null           null             0     null 
        1.98366   0.00492     0.19079         0.01501        -0.01501           null       null           null           null             0     null 
        1.98857   0.00492     0.20657         0.01461        -0.01461           null       null           null           null             0     null 
        1.99349   0.00492     0.22216         0.01345        -0.01345           null       null           null           null             0     null 
        1.99841   0.00492     0.16437         0.01418        -0.01418           null       null           null           null             0     null 
        2.00333   0.00492     0.19810         0.01442        -0.01442           null       null           null           null             0     null 
        2.00824   0.00492     0.18470         0.01564        -0.01564           null       null           null           null             0     null 
        2.01316   0.00492     0.19037         0.01542        -0.01542           null       null           null           null             0     null 
        2.01808   0.00492     0.18458         0.01553        -0.01553           null       null           null           null             0     null 
        2.02300   0.00492     0.19011         0.01471        -0.01471           null       null           null           null             0     null 
        2.02742   0.00393     0.19137         0.01786        -0.01786           null       null           null           null             0     null 
        2.03185   0.00492     0.19359         0.01458        -0.01458           null       null           null           null             0     null 
        2.03676   0.00492     0.19064         0.01458        -0.01458           null       null           null           null             0     null 
        2.04168   0.00492     0.18232         0.01587        -0.01587           null       null           null           null             0     null 
        2.04660   0.00492     0.17863         0.01482        -0.01482           null       null           null           null             0     null 
        2.05152   0.00492     0.18440         0.01596        -0.01596           null       null           null           null             0     null 
        2.05644   0.00492     0.15576         0.01716        -0.01716           null       null           null           null             0     null 
        2.06135   0.00492     0.22110         0.01373        -0.01373           null       null           null           null             0     null 
        2.06627   0.00492     0.20452         0.01505        -0.01505           null       null           null           null             0     null 
        2.07119   0.00492     0.18118         0.01772        -0.01772           null       null           null           null             0     null 
        2.07611   0.00492     0.18145         0.01695        -0.01695           null       null           null           null             0     null 
        2.08102   0.00492     0.19690         0.01663        -0.01663           null       null           null           null             0     null 
        2.08594   0.00492     0.19894         0.01519        -0.01519           null       null           null           null             0     null 
        2.09086   0.00492     0.19127         0.01638        -0.01638           null       null           null           null             0     null 
        2.09529   0.00393     0.17027         0.01940        -0.01940           null       null           null           null             0     null 
        2.09971   0.00492     0.16442         0.01769        -0.01769           null       null           null           null             0     null 
        2.10463   0.00492     0.18914         0.01797        -0.01797           null       null           null           null             0     null 
        2.10955   0.00492     0.18466         0.01710        -0.01710           null       null           null           null             0     null 
        2.11447   0.00492     0.16978         0.01666        -0.01666           null       null           null           null             0     null 
        2.11938   0.00492     0.20625         0.01642        -0.01642           null       null           null           null             0     null 
        2.12430   0.00492     0.17328         0.01860        -0.01860           null       null           null           null             0     null 
        2.12922   0.00492     0.18820         0.01881        -0.01881           null       null           null           null             0     null 
        2.13414   0.00492     0.19177         0.01805        -0.01805           null       null           null           null             0     null 
        2.13906   0.00492     0.16439         0.01836        -0.01836           null       null           null           null             0     null 
        2.14398   0.00492     0.20105         0.01839        -0.01839           null       null           null           null             0     null 
        2.14889   0.00492     0.18769         0.01700        -0.01700           null       null           null           null             0     null 
        2.15381   0.00492     0.16396         0.01911        -0.01911           null       null           null           null             0     null 
        2.15873   0.00492     0.20206         0.01890        -0.01890           null       null           null           null             0     null 
        2.16316   0.00393     0.19045         0.02220        -0.02220           null       null           null           null             0     null 
        2.16758   0.00492     0.17698         0.01956        -0.01956           null       null           null           null             0     null 
        2.17250   0.00492     0.18178         0.01882        -0.01882           null       null           null           null             0     null 
        2.17742   0.00492     0.17439         0.01845        -0.01845           null       null           null           null             0     null 
