\PL_NAME = WASP-18 b
\SPEC_TYPE = Emission
\INSTRUMENT = Near Infrared Imager and Slitless Spectrograph (NIRISS)
\FACILITY = NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission
\NOTE = transitspectroscopy pipeline
\REFERENCE = Coulombe et al. 2023
\
\
|CENTRALWAVELNG|BANDWIDTH|ESPECLIPDEP|ESPECLIPDEPERR1|ESPECLIPDEPERR2|ESPECLIPDEPLIM|ESPBRITEMP|ESPBRITEMPERR1|ESPBRITEMPERR2|ESPBRITEMPLIM|OBS_DATE|
|        double|   double|     double|         double|         double|          char|    double|        double|        double|         long|    char|
|       microns|  microns|          %|               |               |              |         K|              |              |             |    days|
|          null|     null|       null|           null|           null|          null|      null|          null|          null|         null|    null|
        1.72033   0.00491     0.13652         0.00919        -0.00919           null       null           null           null             0     null 
        1.72524   0.00491     0.12212         0.01011        -0.01011           null       null           null           null             0     null 
        1.73014   0.00491     0.15352         0.01090        -0.01090           null       null           null           null             0     null 
        1.73505   0.00491     0.14657         0.00906        -0.00906           null       null           null           null             0     null 
        1.73996   0.00491     0.16624         0.00926        -0.00926           null       null           null           null             0     null 
        1.74438   0.00393     0.14432         0.01141        -0.01141           null       null           null           null             0     null 
        1.74880   0.00491     0.14599         0.01019        -0.01019           null       null           null           null             0     null 
        1.75371   0.00491     0.14368         0.01078        -0.01078           null       null           null           null             0     null 
        1.75862   0.00491     0.16044         0.01055        -0.01055           null       null           null           null             0     null 
        1.76353   0.00491     0.14402         0.01016        -0.01016           null       null           null           null             0     null 
        1.76844   0.00491     0.15396         0.01018        -0.01018           null       null           null           null             0     null 
        1.77335   0.00491     0.15088         0.01024        -0.01024           null       null           null           null             0     null 
        1.77826   0.00491     0.16531         0.00959        -0.00959           null       null           null           null             0     null 
        1.78317   0.00491     0.15467         0.01015        -0.01015           null       null           null           null             0     null 
        1.78809   0.00491     0.16050         0.01006        -0.01006           null       null           null           null             0     null 
        1.79300   0.00491     0.16347         0.01102        -0.01102           null       null           null           null             0     null 
        1.79791   0.00491     0.16971         0.01165        -0.01165           null       null           null           null             0     null 
        1.80282   0.00491     0.15457         0.01112        -0.01112           null       null           null           null             0     null 
        1.80724   0.00393     0.17192         0.01190        -0.01190           null       null           null           null             0     null 
        1.81167   0.00491     0.14522         0.01100        -0.01100           null       null           null           null             0     null 
        1.81658   0.00491     0.14440         0.01115        -0.01115           null       null           null           null             0     null 
        1.82149   0.00491     0.15099         0.01070        -0.01070           null       null           null           null             0     null 
        1.82641   0.00491     0.15975         0.01184        -0.01184           null       null           null           null             0     null 
        1.83132   0.00491     0.16263         0.01273        -0.01273           null       null           null           null             0     null 
        1.83624   0.00491     0.16992         0.01152        -0.01152           null       null           null           null             0     null 
        1.84115   0.00491     0.16422         0.01129        -0.01129           null       null           null           null             0     null 
        1.84606   0.00492     0.16692         0.01230        -0.01230           null       null           null           null             0     null 
        1.85098   0.00491     0.13769         0.01103        -0.01103           null       null           null           null             0     null 
        1.85589   0.00492     0.16527         0.01220        -0.01220           null       null           null           null             0     null 
        1.86081   0.00491     0.14964         0.01242        -0.01242           null       null           null           null             0     null 
        1.86523   0.00393     0.18792         0.01445        -0.01445           null       null           null           null             0     null 
        1.86966   0.00491     0.17353         0.01275        -0.01275           null       null           null           null             0     null 
        1.87457   0.00492     0.16412         0.01227        -0.01227           null       null           null           null             0     null 
        1.87949   0.00492     0.16021         0.01286        -0.01286           null       null           null           null             0     null 
        1.88440   0.00492     0.15429         0.01243        -0.01243           null       null           null           null             0     null 
        1.88932   0.00492     0.21430         0.01196        -0.01196           null       null           null           null             0     null 
        1.89423   0.00492     0.19319         0.01451        -0.01451           null       null           null           null             0     null 
        1.89915   0.00492     0.17794         0.01164        -0.01164           null       null           null           null             0     null 
        1.90407   0.00492     0.15515         0.01288        -0.01288           null       null           null           null             0     null 
        1.90898   0.00492     0.19386         0.01177        -0.01177           null       null           null           null             0     null 
        1.91390   0.00492     0.18418         0.01249        -0.01249           null       null           null           null             0     null 
        1.91881   0.00492     0.17286         0.01204        -0.01204           null       null           null           null             0     null 
        1.92324   0.00393     0.16212         0.01394        -0.01394           null       null           null           null             0     null 
        1.92766   0.00492     0.18167         0.01406        -0.01406           null       null           null           null             0     null 
        1.93258   0.00492     0.15738         0.01335        -0.01335           null       null           null           null             0     null 
        1.93750   0.00492     0.20179         0.01274        -0.01274           null       null           null           null             0     null 
        1.94241   0.00492     0.15533         0.01605        -0.01605           null       null           null           null             0     null 
        1.94733   0.00492     0.18339         0.01357        -0.01357           null       null           null           null             0     null 
        1.95225   0.00492     0.18941         0.01374        -0.01374           null       null           null           null             0     null 
        1.95716   0.00492     0.18674         0.01477        -0.01477           null       null           null           null             0     null 
        1.96208   0.00492     0.19184         0.01439        -0.01439           null       null           null           null             0     null 
        1.96700   0.00492     0.20452         0.01359        -0.01359           null       null           null           null             0     null 
        1.97191   0.00492     0.16650         0.01314        -0.01314           null       null           null           null             0     null 
        1.97634   0.00393     0.17839         0.01636        -0.01636           null       null           null           null             0     null 
        1.98076   0.00492     0.19784         0.01321        -0.01321           null       null           null           null             0     null 
        1.98568   0.00492     0.19235         0.01493        -0.01493           null       null           null           null             0     null 
        1.99060   0.00492     0.19324         0.01464        -0.01464           null       null           null           null             0     null 
        1.99551   0.00492     0.20416         0.01352        -0.01352           null       null           null           null             0     null 
        2.00043   0.00492     0.20380         0.01453        -0.01453           null       null           null           null             0     null 
        2.00535   0.00492     0.20296         0.01461        -0.01461           null       null           null           null             0     null 
        2.01026   0.00492     0.21282         0.01445        -0.01445           null       null           null           null             0     null 
        2.01518   0.00492     0.19323         0.01507        -0.01507           null       null           null           null             0     null 
        2.02010   0.00492     0.18422         0.01407        -0.01407           null       null           null           null             0     null 
        2.02502   0.00492     0.20755         0.01319        -0.01319           null       null           null           null             0     null 
        2.02993   0.00492     0.18898         0.01620        -0.01620           null       null           null           null             0     null 
        2.03436   0.00393     0.17553         0.01470        -0.01470           null       null           null           null             0     null 
        2.03878   0.00492     0.22707         0.01335        -0.01335           null       null           null           null             0     null 
        2.04370   0.00492     0.19129         0.01534        -0.01534           null       null           null           null             0     null 
        2.04862   0.00492     0.18713         0.01466        -0.01466           null       null           null           null             0     null 
        2.05353   0.00492     0.19976         0.01640        -0.01640           null       null           null           null             0     null 
        2.05845   0.00492     0.20690         0.01539        -0.01539           null       null           null           null             0     null 
        2.06337   0.00492     0.19089         0.01440        -0.01440           null       null           null           null             0     null 
        2.06829   0.00492     0.16930         0.01550        -0.01550           null       null           null           null             0     null 
        2.07320   0.00492     0.17431         0.01473        -0.01473           null       null           null           null             0     null 
        2.07812   0.00492     0.21325         0.01559        -0.01559           null       null           null           null             0     null 
        2.08304   0.00492     0.21081         0.01530        -0.01530           null       null           null           null             0     null 
        2.08746   0.00393     0.19997         0.01782        -0.01782           null       null           null           null             0     null 
        2.09189   0.00492     0.19926         0.01675        -0.01675           null       null           null           null             0     null 
        2.09680   0.00492     0.17704         0.01450        -0.01450           null       null           null           null             0     null 
        2.10172   0.00492     0.20196         0.01627        -0.01627           null       null           null           null             0     null 
        2.10664   0.00492     0.19092         0.01675        -0.01675           null       null           null           null             0     null 
        2.11156   0.00492     0.18847         0.01574        -0.01574           null       null           null           null             0     null 
        2.11647   0.00492     0.17435         0.01728        -0.01728           null       null           null           null             0     null 
        2.12139   0.00492     0.17916         0.02175        -0.02175           null       null           null           null             0     null 
        2.12631   0.00492     0.21381         0.01629        -0.01629           null       null           null           null             0     null 
        2.13123   0.00492     0.18432         0.01700        -0.01700           null       null           null           null             0     null 
        2.13614   0.00492     0.17380         0.01678        -0.01678           null       null           null           null             0     null 
        2.14106   0.00492     0.20168         0.01715        -0.01715           null       null           null           null             0     null 
        2.14549   0.00393     0.18923         0.01911        -0.01911           null       null           null           null             0     null 
        2.14991   0.00492     0.20044         0.01668        -0.01668           null       null           null           null             0     null 
        2.15483   0.00492     0.21209         0.01773        -0.01773           null       null           null           null             0     null 
        2.15975   0.00492     0.17363         0.01783        -0.01783           null       null           null           null             0     null 
        2.16467   0.00492     0.19454         0.01722        -0.01722           null       null           null           null             0     null 
        2.16958   0.00492     0.18957         0.01819        -0.01819           null       null           null           null             0     null 
        2.17450   0.00492     0.18539         0.01859        -0.01859           null       null           null           null             0     null 
        2.17942   0.00492     0.20642         0.01923        -0.01923           null       null           null           null             0     null 
        2.18434   0.00492     0.19305         0.01800        -0.01800           null       null           null           null             0     null 
        2.18926   0.00492     0.19445         0.01745        -0.01745           null       null           null           null             0     null 
        2.19418   0.00492     0.18613         0.01794        -0.01794           null       null           null           null             0     null 
        2.19860   0.00393     0.20985         0.02137        -0.02137           null       null           null           null             0     null 
        2.20303   0.00492     0.19760         0.01776        -0.01776           null       null           null           null             0     null 
        2.20795   0.00492     0.17371         0.01905        -0.01905           null       null           null           null             0     null 
        2.21287   0.00492     0.18691         0.01856        -0.01856           null       null           null           null             0     null 
        2.21779   0.00492     0.21451         0.01689        -0.01689           null       null           null           null             0     null 
        2.22270   0.00492     0.18170         0.01982        -0.01982           null       null           null           null             0     null 
        2.22762   0.00492     0.21527         0.02022        -0.02022           null       null           null           null             0     null 
        2.23254   0.00492     0.21270         0.01771        -0.01771           null       null           null           null             0     null 
        2.23746   0.00492     0.19101         0.01748        -0.01748           null       null           null           null             0     null 
        2.24238   0.00492     0.25247         0.02314        -0.02314           null       null           null           null             0     null 
        2.24730   0.00492     0.18972         0.01883        -0.01883           null       null           null           null             0     null 
        2.25222   0.00492     0.19047         0.01836        -0.01836           null       null           null           null             0     null 
        2.25665   0.00394     0.19025         0.02014        -0.02014           null       null           null           null             0     null 
        2.26108   0.00492     0.19003         0.01959        -0.01959           null       null           null           null             0     null 
        2.26600   0.00492     0.22197         0.01970        -0.01970           null       null           null           null             0     null 
        2.27092   0.00492     0.19554         0.01904        -0.01904           null       null           null           null             0     null 
        2.27584   0.00492     0.21234         0.02072        -0.02072           null       null           null           null             0     null 
        2.28076   0.00492     0.23702         0.02088        -0.02088           null       null           null           null             0     null 
        2.28569   0.00492     0.22495         0.01990        -0.01990           null       null           null           null             0     null 
        2.29061   0.00492     0.21056         0.02067        -0.02067           null       null           null           null             0     null 
        2.29553   0.00492     0.18668         0.02267        -0.02267           null       null           null           null             0     null 
        2.30045   0.00492     0.22865         0.02009        -0.02009           null       null           null           null             0     null 
        2.30538   0.00492     0.19966         0.02151        -0.02151           null       null           null           null             0     null 
        2.30981   0.00394     0.21652         0.02410        -0.02410           null       null           null           null             0     null 
        2.31424   0.00492     0.23969         0.02102        -0.02102           null       null           null           null             0     null 
        2.31916   0.00492     0.19442         0.02146        -0.02146           null       null           null           null             0     null 
        2.32409   0.00492     0.21594         0.01923        -0.01923           null       null           null           null             0     null 
        2.32901   0.00492     0.20173         0.02094        -0.02094           null       null           null           null             0     null 
        2.33394   0.00493     0.15424         0.02236        -0.02236           null       null           null           null             0     null 
        2.33886   0.00493     0.21844         0.02251        -0.02251           null       null           null           null             0     null 
        2.34379   0.00493     0.20153         0.02115        -0.02115           null       null           null           null             0     null 
        2.34871   0.00493     0.21655         0.02393        -0.02393           null       null           null           null             0     null 
        2.35364   0.00493     0.19155         0.02367        -0.02367           null       null           null           null             0     null 
        2.35807   0.00394     0.21918         0.02462        -0.02462           null       null           null           null             0     null 
        2.36251   0.00493     0.20998         0.02099        -0.02099           null       null           null           null             0     null 
        2.36743   0.00493     0.24291         0.02398        -0.02398           null       null           null           null             0     null 
        2.37236   0.00493     0.19495         0.02258        -0.02258           null       null           null           null             0     null 
        2.37729   0.00493     0.16059         0.02355        -0.02355           null       null           null           null             0     null 
        2.38222   0.00493     0.24707         0.02189        -0.02189           null       null           null           null             0     null 
        2.38715   0.00493     0.25035         0.02277        -0.02277           null       null           null           null             0     null 
        2.39208   0.00493     0.21369         0.02218        -0.02218           null       null           null           null             0     null 
        2.39701   0.00493     0.18052         0.02302        -0.02302           null       null           null           null             0     null 
        2.40194   0.00493     0.25871         0.02444        -0.02444           null       null           null           null             0     null 
        2.40638   0.00395     0.18977         0.02525        -0.02525           null       null           null           null             0     null 
        2.41082   0.00493     0.19050         0.02408        -0.02408           null       null           null           null             0     null 
        2.41575   0.00493     0.22609         0.02340        -0.02340           null       null           null           null             0     null 
        2.42068   0.00493     0.25183         0.02310        -0.02310           null       null           null           null             0     null 
